Name,ODS_Code,Status,Address,City,Postcode,Country,Role
SEL PHARMACY FED LTD T/A SEL PHARMACY ALLIANCE,V4P6Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NORFOLK DEAF ASSOCIATION (NDA) - HEAR FOR NORFOLK,V4Q5T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GROW YOUR LIST SIZE LIMITED,V4R8I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DIGIBLU UK LIMITED,V4U5J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CANVEY ISLAND YOUTH PROJECT,V4U5P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ELHAP,V4U6Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDISHOUT LTD,V4Y3B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VERIDAS DIGITAL AUTHENTICATION SOLUTIONS UNITED KINGDOM LIMITED,V4Z0R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PULSE LIGHT CLINIC,V5A0T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HUMAN DIGITAL TWIN LTD,V5D5Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
YELLO STUDIO LIMITED,V5E7B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NORMED LTD,V5F6F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SPEECH AND LANGUAGE UK LTD,V5G0G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NEUROLINK HEALTH GROUP,V5G0N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MINDSET TECHNOLOGIES LTD,V5G8C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CHASEAI,V5H7B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TRANSFORM HEALTHCARE HOLDINGS LIMITED,V5I9P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TIE CAST LIMITED,V5K3W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CAPERNAUM LIMITED,V5P1A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SAVANAMED UK LTD,V5P1T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OUTLOOK AESTHETICS LTD,V5P2T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DESACC EMEA LTD,V5Q0I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VALD OPERATIONS LIMITED,V5Q0W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EXPERIENCE TRAINING LTD,V5Q2G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BORDERCROSS HEALTH LTD,V5U3G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDIUP LTD,V5V6M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE ASPEN CLINIC,V6B1Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
KEIGHLEY HEALTHY LIVING,V6C2I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DEMENTIA RESOURCE COMMUNITY LTD,V6D6G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
L-SQUARE LTD,V6F2X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ECTOSENSE,V6I7L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SHINE (WEST BOWLING),V6K4O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
APEX EVOLUTION LTD,V6L2H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
YOUR MIND LTD,V6M5I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VEIN SOLUTIONS LTD,V6N2K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EMERGENCY CARE GROUP LTD,V6V2A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CARTER BROWN THE EXPERT SERVICE LTD,V6X6F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DKT SOLUTIONS LTD,V7A2N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HORTON COMMUNITY FARM CO-OPERATIVE LIMITED,V7D3Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BRITISH HERNIA SOCIETY,V7E1N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MYSKINDOCTOR LIMITED,V7F5S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LAKELAND ORTHOTICS LTD,V7G6T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TURNING POINT KENT AND MEDWAY SUPPORTED ACCOMMODATION (ASHFORD RECOVERY HOUSE),V7G6X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ADVANCE CHARITY,V7H6S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FAVA HEALTH,V7J3B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RHAZES AI,V7J8T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SNP MEDICAL TRANSPORT LIMITED,V7K5Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FLUID I.T,V7L9E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
POLYAI LIMITED,V7N2W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEGI HEALTH UK LTD,V7Q2E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EREWASH HEALTH PARTNERSHIP,V7R5O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PRIME DIAGNOSTICS LIMITED,V7T5F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
UNIEKE SOFTWARE LTD,V7W1D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CORNWALL FACIAL SURGERY LTD,V7X9G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CLINICAL PREVENTION + REHABILITATION LTD (CP+R),V7Y4A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CYA MEDICAL LTD (TRADING AS RADCONSULT),V7Z5Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ASPIRING COMMUNITIES TOGETHER,V7Z9D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LINEIN,V8F5K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GENEHUB LTD,V8H4W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NCS IT LTD,V8H5G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SIGHT SUPPORT DERBYSHIRE,V8I3A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THRIVE MANCHESTER,V8J1X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACTIVEMANAGE LTD,V8K1E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CAREBUILDER UK LIMITED,V8L2U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ELEOS CLINIC,V8N7U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACCELLERATE LIMITED,V8O8V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEALTHCARE PARTNERS,V8P1B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EXPERT COURT REPORTS LTD,V8P7N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AGE UK SOUTHAMPTON,V8R2Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
REAP CONSULTANCY SERVICES,V8R3P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PENNINE MEDICARE LTD,V8T1Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FLEETWOOD TOWN COMMUNITY TRUST,V8W1O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SMARTBOX.AI LTD,V8X1P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DIASOFT BV,V8X8B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDIHIRES,V8Y5B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
REACHED LTD,V8Y5Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DRUGS AUDIT LIMITED,V8Z9A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HARMONY STUDIOS LIMITED,V9G9T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NORTH LINCOLNSHIRE MIND,V9I1O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BATH & DISTRICT CITIZENS ADVICE BUREAU,V9L9F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ORWIN & ALGEO MANAGEMENT SOLUTIONS LTD,V9O2N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FOUNDATION 92,V9O6B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RUGBY HEALTH LTD,V9P7Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
KIDNEY RESEARCH UK,V9R2Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
IMPACT CONTROL SYSTEMS LTD,V9T1O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CONVICTION,V9T2Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CITIZEN COMMUNICATIONS LTD,V9V0C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SOUTH EAST LONDON - FFICC VANGUARD,V9W6X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR AIREDALE NHS FOUNDATION TRUST,V9Z8D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
UNIQUE CARE NETWORK LIMITED,VTK,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
H24 SUPPORT LTD,W0J0C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DOCLAN MANAGED DOCUMENTATION SERVICES LTD,W0J8X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AIRE INNOVATE LIMITED,W0M5L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AUTISM SOMERSET,W0P5R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OPCI LIMITED,W0S2Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR DEVON PARTNERSHIP NHS TRUST,W0T9Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BUSINESS 2 BUSINESS (U.K.) LIMITED,W0W7U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PLANS4REHAB,W0Y4M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
UMMANU HEALTH LTD,W1E9O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEATHFIELD CARE SERVICES LIMITED,W1F0L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WOLDS MEDICAL LIMITED,W1I1O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ARK AT EGWOOD CIC,W1K7G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CRAWLEY COMMUNITY ACTION LTD,W1Q7G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MOBILE ROCKET LTD,W1S8S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,W1T2U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE BRIDGE PROJECT,W1V1A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DOCTORS CHAMBERS (UK) LIMITED,W1X1T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NORTH EAST ESSEX INTEGRATED COMMUNITY SERVICES,W1Y6C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LAWRENCE HEALTH LTD,W1Z1A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ADECCO UK LIMITED,W1Z6L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
JABS MEDTECH LTD,W1Z9L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NATIONAL CHILDREN'S BUREAU (NCB),W2B0A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EMS SERVICES,W2C5N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RAPE AND SEXUAL ABUSE SUPPORT CENTRE,W2H0X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HALTON AND ST HELENS VOLUNTARY AND COMMUNITY ACTION,W2J0C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
REPLY LTD,W2K7Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VIRTUAL CATH LAB,W2M7X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
H&F GPF TH CIC,W2M8M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACTIVE COMMUNITIES NETWORK LIMITED,W2N5B,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AGE UK HERTFORDSHIRE,W2O5L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OCUCO LIMITED,W2O9G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
3DENTAL MANUFACTURING LTD,W2P2L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE AUTISM ASSESSMENT HUB LIMITED,W2Q1N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ORIZZONTE CLINICAL RESEARCH LTD,W2R2X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PRESIDIO SOLUTIONS UK LTD,W2T2X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FSNE MEDICAL,W2T8C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEALTH AUTOMATED LTD,W2W3T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
A& F TUTORS LTD,W2W9V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
INSIDERCX LIMITED,W2Y5G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TEAM SUPPORT HEALTHCARE,W3A4F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EDGCARE LTD,W3A5W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR CITY OF YORK COUNCIL,W3A9L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
FELLOWSHIP PRODUCTIONS LIMITED,W3B7H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
KANCHEFU,W3B9J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SUPPORT HEALTH CARE LTD,W3D2U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CHANNEL 3 CONSULTING LIMITED,W3E4M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ACCESS LIMITED,W3G8G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BESTBUDDIES LIMITED,W3J7M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PORTERS CARE LIMITED,W3K7T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
INNAXYS,W3L0G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
COMMUNITY HEALTHCARE SOLUTIONS LTD,W3L2Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PINEWOOD TECHNOLOGIES PLC,W3M6M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TRENDLYTICS LTD.,W3S8U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LINGUA GM CIC,W3V1I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
REDTHREAD YOUTH LIMITED,W4C1O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEMORIAL MEDICAL CENTRE,W4E7P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MODALITY GROUP LTD,W4G1G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CLOUDKUBED LTD,W4G2V,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PARTIZAN INTERNATIONAL LTD,W4G4E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OXFORD HEARTBEAT LTD,W4H7M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CITIZENS ADVICE EAST SUFFOLK,W4L6G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DIEM CENTRE,W4P4S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OPTIMA CLINICS LIMITED,W4Q4U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VISTA HEALTH EUROPE LTD,W4S1O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MANGO MEDICAL,W4V2W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CLIX TECHNOLOGY,W4X2Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OAKLEAF ENTERPRISE,W4X5K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DR DYLAN OWEN,W4Y2R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GAITQ LTD,W5A0Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NUESOFT LIMITED,W5D9H,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
VECTOR SOFTWARE FACTORY S.L.,W5E6U,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE PRIMARY AND URGENT CARE ALLIANCE,W5G0M,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DR.ONLINE LTD,W5H1E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BOOKWHEN LTD,W5I2X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TA TOMPSON LLP,W5L7R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DETECTEDX,W5N2O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BRAINPLUS UK LIMITED,W5P1C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WASPS GROUP,W5R3G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SCRIPTLE LTD,W5R6E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SHEKINAH MISSION (PLYMOUTH) LTD,W5R7G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SAFEGUARD24 LTD,W5R8X,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ADDICTION RECOVERY CENTRES LTD,W5T7Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AMBULANCE RADIO PROGRAMME,W5X2K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SSAFA THE ARMED FORCES CHARITY,W6A3Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE BASIL STREET PRACTICE,W6D0Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
INCLUSION GLOUCESTERSHIRE,W6E5Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CONFORMITY SOFTWARE,W6E6L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BLUE TELECOMS (DIRECT MARKET SOLUTIONS LIMITED),W6G3F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SERVICES HUB FOR PETERBOROUGH CITY COUNCIL,W6I5W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AUTISM CLINIC LONDON LIMITED,W6K3D,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EP SURGICAL LTD,W6K4Z,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MACE & MENTER LTD,W6M9A,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
YOUR PATIENT CHOICE LIMITED,W6N4G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDICARE INSOURCING SERVICES,W6O3E,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WORKSIGHTS LTD,W6Q9K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EUROPIA,W6W0S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MANA MEDICAL,W6W4I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BODY IMAGE COACH,W6Y1Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MEDICENTRE SUSSEX,W6Y8O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MOTIONREHAB LIMITED,W6Y9L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HIPPOCRATIC AI,W6Z0S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CLINI-HUB LIMITED,W6Z4S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GILLETT LIMITED,W7A3P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AGE CONCERN TYNESIDE SOUTH,W7D6S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PURE INSIGHT 1628,W7E1G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
W. T. COMMUNICATIONS LTD,W7E8I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
"NORMAL MAGIC PERSONAL WELLBEING, TRAINING AND CONSULTATION SERVICE LIMITED",W7F9Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AUTISM ADHD TEST LTD,W7I3J,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DACORTIUM,W7I6Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ETERO,W7J5I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
LAENNEC AI LIMITED,W7J5L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
BSN MEDICAL LIMITED (T/A ESSITY),W7L6Q,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
STANDBY HEALTHCARE,W7P1W,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
WALK-A-CISE,W7Q3R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PROJECT PORTFOLIO LTD,W7Q7P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
DATABRIDGEMIS LTD,W7T9Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
XWAVE TECHNOLOGIES,W7U4L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
AM DIAGNOSTIC IMAGING LTD,W7U6I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
KUBUS,W7W6P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
THE HELIX CENTRE,W7X0C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
RIVIERA PSYCHOLOGY LTD,W8B6R,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SOUTH EAST LONDON WORKFORCE DEVELOPMENT HUB,W8B7O,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
GUIDED INNOVATION LTD,W8C7P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NOWS THE TIME FOR CHANGE,W8D3Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
STARFISH SERVICES LTD,W8D4C,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
OMNIBYTE TECHNOLOGIES LIMITED,W8D9G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
EXCEED HEALTHCARE LTD,W8E6F,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
IDOS HEALTH AND WELLBEING CIC,W8F8G,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
C&C EMPATHY TRAINING LTD,W8G8T,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
HEALTH ON CLOUD UK LTD,W8K0K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MTX CONTRACTS LTD,W8K7K,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
S62 COMMUNITY TOGETHER ROTHERHAM CIC,W8L9N,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
NORTH SOMERSET TRAINING CIC,W8N1P,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
TESTFYRA LIMITED,W8R9L,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
CARE NETWORX LTD,W8U4Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
ETTA CARE LTD,W8V1S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
SODARA,W8V8Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
UNIQUE TRAINING SOLUTIONS LTD,W8X3Y,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
MODALITY PARTNERSHIP (HULL) COMMUNITY SERVICES,W8Y2S,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
PHF SERVICES LIMITED,W8Y8I,Active,,,,UK,INDEPENDENT SECTOR HEALTHCARE PROVIDER
